,Date Created,Content,User
320,2020-10-11 23:40:00+00:00,"Brayden — you have heart, courage, and maturity beyond your years. You have unlimited potential — and I can't wait to see what your future holds. https://t.co/7t2mHOXNMa",JoeBiden
321,2020-10-11 22:45:00+00:00,"This election, you have the power to choose:

Hope over fear.
Truth over lies.
Unity over division.

Vote. https://t.co/eoxT07uII9",JoeBiden
322,2020-10-11 21:30:00+00:00,"I helped pull this country out of a recession before — and, as president, I’ll do it again.",JoeBiden
323,2020-10-11 20:30:00+00:00,"In January, I said President Trump was the worst possible leader to deal with a public health crisis. And everything we’ve been through in the months since has proven that to be true. https://t.co/twcy3Ql0Xc",JoeBiden
324,2020-10-11 19:30:00+00:00,"When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",JoeBiden
325,2020-10-11 17:30:00+00:00,"Today we join Polish-Americans in celebrating General Pulaski, whose heroism built the American cavalry and saved the life of George Washington. America will always stand with the Polish people against the common threats we face.",JoeBiden
326,2020-10-11 16:02:00+00:00,"I want every member of the LGBTQ+ community to know you are loved and accepted just as you are — whether you've come out or not. I'll fight every day in the White House to create a country where you can live open, proud, and free — without fear. #NationalComingOutDay",JoeBiden
327,2020-10-11 15:22:00+00:00,There is no excuse for President Trump’s reckless behavior. https://t.co/ooUh6pxRDt,JoeBiden
328,2020-10-11 00:00:00+00:00,"One in five small businesses have closed.
More than 25 million Americans are on unemployment.
Millions are at risk of losing their homes.

But President Trump doesn’t seem to care. He only cares about how he and his wealthy friends are doing.",JoeBiden
329,2020-10-10 23:00:01+00:00,"America has to be about the possibilities of prosperity. 

Not just for the privileged few. But for the many — for all of us.",JoeBiden
330,2020-10-10 21:50:00+00:00,"The fact is this pandemic has exposed the cracks in our already broken mental health care system.

We can and must do better.

As president, I’ll fight to achieve mental health parity, expand access to care, and wipe out the stigma. #WorldMentalHealthDay",JoeBiden
331,2020-10-10 20:55:33+00:00,"I’m in Erie, Pennsylvania, to discuss my plans to build back better. Tune in. https://t.co/8NqGra1egn",JoeBiden
332,2020-10-10 20:20:00+00:00,"We're eight months into this crisis, and this president still has no plan to rebuild our economy.

I do. I'll get America back to work — and build back better.

Here's how: https://t.co/XjiTnHDiUk",JoeBiden
333,2020-10-10 19:30:00+00:00,"Let’s go vote, America.

https://t.co/eoxT07d7QB https://t.co/Nso0pXH7ER",JoeBiden
334,2020-10-10 17:45:00+00:00,We need a president who understands hardworking Americans — not one who looks down on them.,JoeBiden
335,2020-10-10 16:48:00+00:00,"What does building back better mean for you?

- Millions of new, good-paying jobs
- A $15 federal minimum wage
- Stronger benefits and fair workplaces
- An economy that works for everyone—not just the wealthy
- The choice to join a union

That's the future we can build together.",JoeBiden
336,2020-10-10 15:22:00+00:00,"If you're sick, struggling, or worried about how you're going to get through the day — know you are not alone.

We're all in this together. And together, we'll emerge stronger than before. https://t.co/ztiKctOcHW",JoeBiden
337,2020-10-10 14:55:00+00:00,To all my fellow Delawareans — today is your last day to register to vote. Head to https://t.co/CMstw01RMW to get registered today.,JoeBiden
338,2020-10-10 13:35:00+00:00,"Over 213,000 Americans have died from this virus — and the hard truth is it didn’t have to happen this way. https://t.co/27TL7PAhCi",JoeBiden
339,2020-10-10 00:20:00+00:00,"You and I can change the course of history.

Vote: https://t.co/eoxT07uII9 https://t.co/r1GFkkUkyt",JoeBiden
340,2020-10-09 23:49:56+00:00,"40,000 people a day are coming down with the coronavirus. What is the matter with this guy? https://t.co/N71KynIX2k",JoeBiden
341,2020-10-09 22:30:00+00:00,John — and farmers across the country — can’t afford four more years of a climate change denier in the White House. https://t.co/Nnv3XPdDlx,JoeBiden
342,2020-10-09 21:25:20+00:00,Tune in as I deliver remarks from our drive-in event in Las Vegas. https://t.co/wWSWQgfyw6,JoeBiden
343,2020-10-09 20:05:00+00:00,"It’s estimated that nearly another 200,000 Americans could lose their lives by the end of the year because of this virus.

Enough. No more.

Let’s set the partisanship aside. Let’s end the politics. Let’s follow the science.",JoeBiden
344,2020-10-09 18:52:00+00:00,"Why did Donald Trump tell Bob Woodward the truth about COVID-19, but not the American people?",JoeBiden
345,2020-10-09 16:46:00+00:00,"Congratulations to the UN World Food Program. With global hunger on the march, made worse by the pandemic and conflict around the world, we must come together to fight food insecurity. As president, I'll support the WFP and reassert American leadership to address global hunger. https://t.co/mt5uwCG5zT",JoeBiden
346,2020-10-09 15:08:00+00:00,25 days. Let’s win this thing.,JoeBiden
347,2020-10-09 14:15:00+00:00,"What we need in America is leadership that seeks to de-escalate tensions, to open lines of communication, and to bring us together. To heal — and to hope.

As president, that is precisely what I will do.",JoeBiden
348,2020-10-09 01:15:00+00:00,"Jill and I are keeping the Gulf Coast in our prayers tonight. If you’re in Hurricane Delta’s path, please heed the advice of local officials, take steps to prepare, and stay safe. https://t.co/GAtLxm1n3S",JoeBiden
349,2020-10-09 00:45:00+00:00,"Time and time again, President Trump has refused to condemn white supremacy and stoked the flames of hate for political gain.

It’s a pattern — and America deserves better. https://t.co/o1zKKd0bpf",JoeBiden
350,2020-10-09 00:15:00+00:00,".@CP3 and @StephenCurry30 know exactly what it means to finish strong down the stretch. We’re in the closing days of this campaign, and it’s time to finish this fight and cast our ballots. 

Don’t miss your shot: Register to vote today at https://t.co/eoxT07d7QB. https://t.co/Xek40JpcUc",JoeBiden
351,2020-10-09 00:01:00+00:00,"After last night, I just had to write a note about my friend and running mate, @KamalaHarris. https://t.co/FYPXV5dZZG",JoeBiden
352,2020-10-08 23:25:00+00:00,".@KamalaHarris is right: If you have a pre-existing condition, the Trump Administration is coming for you.

Vote like your health care depends on it — because it does.

https://t.co/eoxT07d7QB https://t.co/Nf4IJZvL7U",JoeBiden
353,2020-10-08 22:51:00+00:00,"Last night, @KamalaHarris chose truth over lies.

She chose hope and unity over fear and division.

She showed America what true leadership looks like — and I couldn't be prouder.",JoeBiden
354,2020-10-08 21:42:00+00:00,"Every generation that has followed Gettysburg has been faced with a moment when it must answer this question: Will we allow the sacrifices made in that battle, and that war, to be in vain?
 
We cannot, and we must not. It's time to come together. https://t.co/jmVGQRS4zy",JoeBiden
355,2020-10-08 20:24:00+00:00,"Folks, there was only one person on last night’s debate stage who’s fit to serve as Vice President — and her name is @KamalaHarris.",JoeBiden
356,2020-10-08 19:05:00+00:00,"I promise you that as president, I will always appeal to the best in us — not the worst. https://t.co/E07GuV4m7G",JoeBiden
357,2020-10-08 18:04:00+00:00,I’m running as a proud Democrat. But I will govern as an American president. https://t.co/UgNPbQdNZH,JoeBiden
358,2020-10-08 16:50:00+00:00,"We must seek not to build walls, but bridges.

We must seek not to clench our fists, but to open our arms.

We must seek not to tear each other apart, but to come together.",JoeBiden
359,2020-10-08 15:40:00+00:00,Last night @KamalaHarris showed America exactly why she’ll make an incredible Vice President. https://t.co/9BCqSUrl50,JoeBiden
360,2020-10-08 02:47:01+00:00,".@KamalaHarris, you made us all proud tonight.",JoeBiden
361,2020-10-08 02:44:16+00:00,https://t.co/TtWm3i4eaq.,JoeBiden
362,2020-10-08 02:33:09+00:00,Pitch in $5 to help this campaign fly. https://t.co/CqHAId0j8t https://t.co/NbkPl0a8HV,JoeBiden
363,2020-10-08 02:25:14+00:00,"Donald Trump has made hate, division, and dog whistles central to his campaign from the very beginning – and last week he couldn't even condemn white supremacists. It’s a pattern.",JoeBiden
364,2020-10-08 01:49:07+00:00,"Let me be clear: A Biden-Harris Administration won't increase taxes by a dime on anyone making less than $400,000 a year.",JoeBiden
365,2020-10-08 01:28:17+00:00,".@KamalaHarris is showing the American people why I chose her as my running mate. She’s smart, she’s experienced, she’s a proven fighter for the middle class. She’ll be an incredible Vice President.",JoeBiden
366,2020-10-08 01:13:31+00:00,"We’re eight months into this pandemic and Donald Trump and Mike Pence still have no plan to deal with COVID-19. He’s still hoping it will just “disappear.”

@KamalaHarris and I have a comprehensive, science-backed plan to defeat this virus.

Take a look: https://t.co/xjxsDn2qCD",JoeBiden
367,2020-10-08 00:40:00+00:00,".@KamalaHarris is about to take the debate stage –– but before she does, I need your help.

Will you chip in to make sure Kamala knows you’ve got her back as she takes on Vice President Pence? https://t.co/QwFRpbMJVC",JoeBiden
368,2020-10-08 00:31:26+00:00,"Before @KamalaHarris steps on stage, tune in for a pre-debate event with @MindyKaling, @PadmaLakshmi, @DJCassidy, and more. https://t.co/SByDx8O8lu",JoeBiden
369,2020-10-07 23:52:00+00:00,"Go get 'em, @KamalaHarris. https://t.co/L0YHko1WmA",JoeBiden
370,2020-10-07 23:05:00+00:00,"We can end this era of division.

We can end the hate and the fear.

We can be what we are at our best: one America. https://t.co/ZaUKw91eLZ",JoeBiden
371,2020-10-07 22:16:00+00:00,"Taylor — Thanks for your support and for speaking out at this crucial moment in our nation’s history.

Election Day is right around the corner — are you ready for it? 

https://t.co/eoxT07d7QB https://t.co/TLHRYSjbTx",JoeBiden
372,2020-10-07 20:22:00+00:00,"Folks, I know a thing or two about vice presidential debates.

In 2008, I squared off against Governor Palin. And in 2012, I called out Congressman Ryan's malarkey.

I know @KamalaHarris will do a great job. Join me and tune in at 9 PM ET to cheer her on.",JoeBiden
373,2020-10-07 18:55:00+00:00,"These families fled persecution and violence to seek safety in the land of the free.

But instead of providing refuge, the Trump Administration ripped their children away from them.

The cruelty was the point — and it's reprehensible. https://t.co/uU3q2EW6vO",JoeBiden
374,2020-10-07 18:40:00+00:00,Arizona — in-person early voting starts today. Head to https://t.co/2fKBLSnZP2 to find all the info you need to cast your ballot.,JoeBiden
375,2020-10-07 18:24:00+00:00,"Missouri — today is your last day to register to vote online, in person, or by mail.

Don’t miss your opportunity to help determine the future of this country. Head to https://t.co/lDI7PzhWha and get registered today.",JoeBiden
376,2020-10-07 16:40:00+00:00,"Together, we can set our nation on a new path. One where we finally live up to our highest ideals and everyone gets a fair shot to get ahead.

Let's do this: https://t.co/eoxT07uII9 https://t.co/FgIInBkXBE",JoeBiden
377,2020-10-07 14:10:00+00:00,"As president, I will:

- Implement nationwide mask mandates
- Ensure access to regular, reliable, and free testing
- Accelerate the development of treatments and vaccines

I won’t waste any time getting this virus under control.",JoeBiden
378,2020-10-07 02:12:00+00:00,Please. https://t.co/acHR1Rf8hE,JoeBiden
379,2020-10-07 01:30:00+00:00,"I can’t wait for @KamalaHarris to make history at tomorrow night’s debate. Before she takes the stage, don’t miss this event with @MindyKaling, @PadmaLakshmi, @DJCassidy, and more.

RSVP today: https://t.co/wsuSsUPyI5",JoeBiden
380,2020-10-07 01:05:00+00:00,"Ignore the polls, folks. There’s too much at stake for us to get complacent.

Vote: https://t.co/eoxT07uII9
Donate: https://t.co/AerPVVAHh6
Volunteer: https://t.co/RSMKrK1QZy

Let’s finish these final four weeks strong. https://t.co/Dp0t05dzJZ",JoeBiden
381,2020-10-07 00:46:00+00:00,"Think about what it takes for a Black person to love America. 

That is a deep love for this country that, for far too long, we have never recognized. https://t.co/vTEY156VTj",JoeBiden
382,2020-10-07 00:15:00+00:00,"Look, folks, I'm going to be honest: we'll try pretty much anything to get you to vote this election. My team spun up this quiz to match your personality to an easy voting option. Check it out — but more importantly, vote! https://t.co/TH6ShPiapc",JoeBiden
383,2020-10-06 23:20:00+00:00,"Four weeks from today, voters will head to the polls to determine the outcome of the most important election of our lifetime.

We don’t have a minute to waste — and we need your help to win. Chip in: https://t.co/nx01UKHIyn",JoeBiden
384,2020-10-06 23:05:00+00:00,"Climate change is already here, and ignoring science won't make it go away. If we give the Trump Administration another four years, we'll lose irreplaceable time to combat it. https://t.co/cexxSVQLOQ",JoeBiden
385,2020-10-06 22:50:00+00:00,"Make no mistake: if you are out of work, if your business is closed, if your child’s school is shut down, if you are seeing layoffs in your community, Donald Trump decided today that none of that matters to him.",JoeBiden
386,2020-10-06 22:32:00+00:00,The President turned his back on you. https://t.co/oeI8dck2LL,JoeBiden
387,2020-10-06 21:02:00+00:00,"I give you my word: If I am elected president, I will marshal the ingenuity and goodwill of this nation to turn division into unity and bring us together.",JoeBiden
388,2020-10-06 20:54:00+00:00,"As president, I will embrace:

Hope, not fear.
Peace, not violence.
Generosity, not greed.
Light, not darkness. 

I will be a president who appeals to the best in us. Not the worst.",JoeBiden
389,2020-10-06 20:52:00+00:00,"We fought a Civil War that would secure a Union that would seek to fulfill the promise of equality for all.

And by fits and starts, our better angels have prevailed just enough against our worst impulses to make a new and better nation.

Those better angels must prevail again.",JoeBiden
390,2020-10-06 20:49:00+00:00,"The pandemic is not a red state versus blue state issue. The virus doesn’t care where you live or what political party you belong to.

It infects us all. It will take anyone’s life. It is a virus — not a political weapon.",JoeBiden
391,2020-10-06 20:45:00+00:00,I do not believe we have to choose between law and order and racial justice in America.,JoeBiden
392,2020-10-06 20:44:00+00:00,"As president, I will send a clear, unequivocal message to the entire nation: There is no place for hate in America.

It will be given no license. It will be given no oxygen. It will be given no safe harbor.",JoeBiden
393,2020-10-06 20:29:43+00:00,We are engaged once again in a battle for the soul of the nation. It’s a battle we’ve been in before and we can win again. Tune in as I deliver remarks from Gettysburg. https://t.co/I9KItf8Fjn,JoeBiden
394,2020-10-06 18:19:00+00:00,Unity over division.,JoeBiden
395,2020-10-06 17:40:00+00:00,"Florida — la decisión de hoy de extender la fecha para inscribirse para votar es una victoria para nuestra democracia. Si no te has registrado, visita https://t.co/SSNUK7cjLs antes de las 7 PM ET e inscríbete.

Esta elección es demasiado importante para no participar.",JoeBiden
396,2020-10-06 17:27:00+00:00,"Florida — today's decision to extend the voter registration deadline is a win for our democracy. If you haven't registered to vote yet, head to https://t.co/uAcduFQlKF before 7 PM ET tonight to do so.

This election is too important to sit out.",JoeBiden
397,2020-10-06 16:15:00+00:00,"Folks, we can save nearly 100,000 lives by the end of the year if everyone wears a mask in public.

Do your part. Protect your neighbors. Wear a mask.",JoeBiden
398,2020-10-06 15:00:02+00:00,"#ImVotingFor Shamar — and every kid in this country — because they deserve the chance to go as far as their God-given potential will take them.

What are you voting for? I want to hear from you @BarackObama, @MichelleObama, and @DrBiden. https://t.co/4iZaKwDzzY",JoeBiden
399,2020-10-06 13:01:04+00:00,"There’s no better person to convey what’s at stake in this election than my friend, @MichelleObama. Tune in to hear her closing argument. https://t.co/wc7mywLUHy",JoeBiden
400,2020-10-06 03:24:50+00:00,"I couldn’t let #WorldTeachersDay go by without celebrating the best teacher I know. Jilly, the way you’ve worked tirelessly and passionately for your students year after year continues to inspire me. https://t.co/rvCJHZLFvm",JoeBiden
401,2020-10-06 01:22:00+00:00,"Folks, I just wrapped up my NBC Town Hall where I laid out my plans to build this country back better than before. If you liked what you heard, please chip in to keep tonight's momentum going: https://t.co/2QUVJ3rvkU",JoeBiden
402,2020-10-06 01:17:00+00:00,The future is yours. I'm counting on you. https://t.co/4vpSkat0ZH,JoeBiden
403,2020-10-06 01:15:00+00:00,I've taken on the Castros and Putins of the world. I let them know: it stops here. It stops with me. It stops with me as president. https://t.co/p2p1n4ALRY,JoeBiden
404,2020-10-06 01:02:00+00:00,Roe v. Wade must remain the law of the land. https://t.co/1Gq6Ncc2IK,JoeBiden
405,2020-10-06 00:51:00+00:00,Don't tell me things can't change. https://t.co/S1L2zcKVFr,JoeBiden
406,2020-10-06 00:47:00+00:00,"As president, I'll do what I've always done in the past: bring people together.

Peaceful protesters, police officers, unions, and civil rights groups — we'll all sit down at the White House. https://t.co/qk4Nh65UIC",JoeBiden
407,2020-10-06 00:34:00+00:00,"When I decided to run, I had three objectives:

1. Restore the soul of this country.
2. Rebuild the middle class.
3. Reunite the country.

It's the only way we can move forward. https://t.co/Wk3uP0Qcqm",JoeBiden
408,2020-10-06 00:31:00+00:00,"More than 200,000 Americans have died. 50,000 Americans are getting the virus every day. 1,000 a day are dying. This is a national emergency.

The President should take responsibility. https://t.co/RpEZCjjUhq",JoeBiden
409,2020-10-06 00:24:00+00:00,Listen to the scientists.,JoeBiden
410,2020-10-06 00:22:00+00:00,I would hope that the President having gone through what he went through will communicate the right lesson to the American people: Masks matter. They save lives. https://t.co/Hc8lovKEwB,JoeBiden
411,2020-10-06 00:17:00+00:00,I view wearing a mask as a patriotic duty — to protect those around you. #BidenTownHall,JoeBiden
412,2020-10-06 00:09:00+00:00,Masks matter. They save lives.,JoeBiden
413,2020-10-05 23:50:00+00:00,"I’m about to take the stage for tonight’s Town Hall in Miami, Florida. Tune in to @NBC now to watch live. https://t.co/iFo4jTtF2d",JoeBiden
414,2020-10-05 23:05:00+00:00,"Folks, starting today, I'm trying something new.

I'll be writing notes to you about my plans to build our country back better. And I'll be sharing personal stories and behind-the-scenes moments from the campaign trail, too.

I hope you'll follow along. https://t.co/OIjQQRO2I2",JoeBiden
415,2020-10-05 22:00:01+00:00,These good boys are ready to build bark better. https://t.co/OzaEkehJUR,JoeBiden
416,2020-10-05 21:26:00+00:00,"Now that President Trump is busy tweeting campaign messages, I would ask him to do this: Listen to the scientists. Support masks. Support mask mandates nationwide.",JoeBiden
417,2020-10-05 21:12:00+00:00,"Voting early in person starts today statewide in California, Iowa, Maine, Montana, Nebraska, and South Carolina.

This is our moment — and there is too much at stake to sit this election out.

Head to https://t.co/eoxT07uII9 to find all the info you need to make your voice heard.",JoeBiden
418,2020-10-05 20:32:00+00:00,"Folks, if you live in:

Arizona
Arkansas
Florida
Georgia
Hawaii
Indiana
Kentucky
Mississippi
Ohio
South Carolina
Tennessee
Texas

Today is your last day to register to vote. Head to https://t.co/eoxT07d7QB to get registered before it's too late. https://t.co/Flq9HFKnc0",JoeBiden
419,2020-10-05 20:02:23+00:00,I’m in Florida to discuss my plans to build back our economy better for the Hispanic community and working families. Tune in. https://t.co/bKRYmvaH8O,JoeBiden
420,2020-10-05 16:54:00+00:00,https://t.co/eoxT07d7QB https://t.co/J6mYQG0oF2,JoeBiden
421,2020-10-05 14:00:01+00:00,"Imagine a future where:

- Health care is a right
- We end the gun violence epidemic
- We combat climate change
- Our government works for everyone

It’s a future that we can build — together.",JoeBiden
422,2020-10-05 00:10:00+00:00,"The economy.
Climate change.
Health care.
Civil rights.
Racial justice.
The U.S. Supreme Court.
Our democracy.

They’re all on the line. Vote. https://t.co/eoxT07d7QB",JoeBiden
423,2020-10-04 22:32:00+00:00,It’s time we build an economy where everyone gets a fair return for their work and an equal chance to get ahead. An economy more vibrant and powerful because everyone is in on the deal. https://t.co/Tjgyn1gR2V,JoeBiden
424,2020-10-04 21:01:00+00:00,"Today marks 30 days until Election Day. 30 days until we begin to restore the soul of the nation.

Chip in to power our campaign through this final stretch: https://t.co/v5RXu2WPlZ",JoeBiden
425,2020-10-04 19:05:00+00:00,"Before we're Democrats or Republicans or independents — we're Americans.

We can't forget that.",JoeBiden
426,2020-10-04 15:30:00+00:00,30 days.,JoeBiden
427,2020-10-04 14:05:00+00:00,"Receiving the Medal of Freedom from my friend @BarackObama was a great, great honor. I'm proud to have dedicated my life to serving this country — but I'm not done yet. https://t.co/NKEmYGOl6s",JoeBiden
428,2020-10-04 00:15:00+00:00,"At this moment, we’re facing unprecedented crises. But I know the American people have what it takes to overcome them.

There’s not a single thing beyond our capacity.",JoeBiden
429,2020-10-03 23:23:00+00:00,"Folks, with just one month left until Election Day, voting is underway and there’s no time to wait to make your voice heard. Head to https://t.co/eoxT07uII9 to find everything you need to make your voting plan.",JoeBiden
430,2020-10-03 22:07:00+00:00,"There’s just one month left before the most important election of our lifetime — one that will shape the future of our nation for decades to come.

Don’t wake up on November 4th wishing you had done more. Get involved today: https://t.co/gnaFCACYrW",JoeBiden
431,2020-10-03 20:37:00+00:00,One month until we can call @DrBiden our First Lady-Elect. https://t.co/Yi6wxsonYP,JoeBiden
432,2020-10-03 19:15:00+00:00,"It's time we come together.

It's time we see each other as fellow Americans, who don't just live in red states and blue states, but who live in — and love — the United States of America.

That's who we are — and there is nothing we cannot do if we do it together.",JoeBiden
433,2020-10-03 18:32:00+00:00,"One month until Election Day. Let’s do this, America.",JoeBiden
434,2020-10-03 13:47:00+00:00,"Be a patriot. Do your part.

Wearing a mask will protect you. But it will also protect those around you — your mom, your dad, your son, your daughter, your neighbor, your co-worker.

Don’t just do it for yourself. Do it for the people you love.",JoeBiden
435,2020-10-03 02:18:00+00:00,We have to come together. https://t.co/P8SkE6vkX1,JoeBiden
436,2020-10-03 01:42:00+00:00,"Thank you, Grand Rapids, for a great afternoon. From the virus to the economy, we face immense challenges as a nation. But if we come together and act as one America, we can and will overcome them. https://t.co/eY5FVKRv3K",JoeBiden
437,2020-10-02 23:46:00+00:00,"I’m running as a Democrat, but I will be an American president. Whether you voted for me or against me, I will represent you.",JoeBiden
438,2020-10-02 23:16:00+00:00,"We can, we will, and we must come together.",JoeBiden
439,2020-10-02 21:56:00+00:00,"This cannot be a partisan moment.

It must be an American moment.

We have to come together as a nation.",JoeBiden
440,2020-10-02 20:26:26+00:00,"I’m delivering remarks from Grand Rapids, Michigan. Tune in. https://t.co/LhZJjc4wIb",JoeBiden
441,2020-10-02 19:10:00+00:00,"Tonight, @BarackObama, @KamalaHarris, and @MichaelB4Jordan are hosting a grassroots fundraiser to discuss what's at stake this November and the importance of making your voice heard at the ballot box.

Chip in to reserve your spot: https://t.co/gWU2HX3G9R https://t.co/TiygIszVmE",JoeBiden
442,2020-10-02 16:22:43+00:00,"I’m happy to report that Jill and I have tested negative for COVID. Thank you to everyone for your messages of concern. I hope this serves as a reminder: wear a mask, keep social distance, and wash your hands.",JoeBiden
443,2020-10-02 12:45:10+00:00,Jill and I send our thoughts to President Trump and First Lady Melania Trump for a swift recovery. We will continue to pray for the health and safety of the president and his family.,JoeBiden
444,2020-10-02 00:40:00+00:00,"Donald Trump will do everything he can to distract from the fact that because of his failed COVID-19 response:

- Over 200,000 Americans have died
- 26 million are on unemployment
- 1 in 6 small businesses risk permanent closure

We can’t let him.",JoeBiden
445,2020-10-01 23:18:00+00:00,"When I first ran for Senate, we put up a billboard that said, “Joe Biden: For all our families.”

It’s a motto that has guided me throughout my career.

It doesn’t matter if you’re a Democrat or Republican—I’ll be a president for all Americans, not just the ones who vote for me.",JoeBiden
446,2020-10-01 22:35:00+00:00,"On Native Women's Equal Pay Day, we recognize the hard truth that Native women earn just $0.57 for every dollar a white man makes. It's unacceptable.

A Biden-Harris Administration will stand with women in Indian Country and pass legislation to close the gender wage gap. https://t.co/RstWRwFc2J",JoeBiden
447,2020-10-01 21:10:00+00:00,"During Filipino American History Month, we celebrate the community's immense contributions to our country — from early immigrants to the millions today, many who serve in the military or as frontline workers. As President, I'll work alongside them to protect the American people.",JoeBiden
448,2020-10-01 20:20:00+00:00,"Three years ago today, Las Vegas was struck by tragedy when a gunman opened fire on the Route 91 Harvest Festival. It remains the deadliest mass shooting in modern U.S. history.

As we remember those we lost, we must take action to ensure it never happens again.",JoeBiden
449,2020-10-01 19:08:00+00:00,Jill and I wish a happy Mid-Autumn Festival to all those celebrating. We join you in hoping for a future filled with peace and prosperity — and hope your festivities lead to a bountiful harvest in the year ahead.,JoeBiden
450,2020-10-01 18:45:00+00:00,"Jill and I want to wish a very happy birthday to President Carter –– a patriot, a humanitarian, and a friend. Thank you for your tireless dedication to our country and to the world. https://t.co/SrajBmltek",JoeBiden
451,2020-10-01 17:40:00+00:00,"On behalf of Jill and our entire family, I want to wish the Korean-American community a happy Chuseok. May your celebrations be filled with laughter, joy, and plenty of good food. 행복한 한가위 보내세요!",JoeBiden
452,2020-10-01 16:36:00+00:00,"I paid my taxes.

These folks paid their taxes.

So why didn’t President Trump pay his? https://t.co/gcRWGnWF57",JoeBiden
453,2020-10-01 14:40:00+00:00,"You determine the outcome of this election — not Donald Trump.

Vote: https://t.co/eoxT07uII9",JoeBiden
454,2020-10-01 02:00:00+00:00,"It's safe to say I've gotten to know the hardworking men and women of @Amtrak over the years — I'm proud to stand with them as they face furloughs due to funding cuts.

These essential workers have kept us moving during this pandemic –– now it's time we have their backs. https://t.co/aoaTYZdhoF",JoeBiden
455,2020-10-01 01:42:00+00:00,"Last night, I went toe-to-toe with Donald Trump and laid out my vision for a stronger, more inclusive America. Check out a few of the top moments from the first debate: https://t.co/H1WFQIxU6y",JoeBiden
456,2020-10-01 01:02:00+00:00,"Folks, it all comes down to this. We’re just a few hours away from our final end-of-quarter deadline before Election Day — and we need your help to hit our goal.

It’s now or never. Chip in to help us beat Donald Trump: https://t.co/dammrUy8yd",JoeBiden
457,2020-10-01 00:19:33+00:00,"We're in Johnstown, Pennsylvania, for the final stop of the Build Back Better Express Tour. Tune in now to watch. https://t.co/WlSuLrlKFI",JoeBiden
458,2020-10-01 00:12:00+00:00,Last night reinforced why I got into this race: We are in a battle for the soul of this nation — and it’s a battle we must win.,JoeBiden
